q_BSC,c_BSC,q_Nusinersen,c_Nusinersen,q_OA,c_OA,q_Risdiplam,c_Risdiplam
0.6495504792230001,1549795.5421901657,1.365193065884017,3727862.2686132584,5.7280969604380445,4525044.275312505,5.022911076196072,7110507.346852502
0.5616095336374846,1467565.347330315,2.358091892101948,5054784.5413273815,7.411853603413091,4938361.564544346,8.020634584058286,8685595.491491303
0.4658066501673033,953043.238837071,2.3625871613396248,4764032.040353073,6.86263622804998,4329612.779655067,5.704617643032184,7640622.335982795
0.42239558469217525,1332727.2445628815,2.15979758044825,4424842.949606072,6.1201674167134,4786471.791888257,8.607751744512463,8436396.67358899
0.5991662082693721,1757214.367593336,2.0633885086444903,4819180.466003805,7.0226569360377455,4951701.072780833,4.194587933732412,5460108.443533676
0.7153259636372062,2143897.665593795,3.1848582002909,6351102.83963253,7.525086241550816,5256975.589989745,6.096107695681958,6847337.669844613
0.5970727459295507,1359500.1367863866,2.1912948515300164,4614046.823565474,7.386353452706997,4571012.4643537635,7.1977304272420355,7797849.426565339
0.8460846649159167,2211465.712030122,1.5573948025046687,4178902.881975904,9.320557774358607,4829091.834308162,6.940758190651912,6673444.660178733
0.6754493296725343,1914136.599126556,1.4174176939629546,4225348.540443114,5.851423222776132,4984242.957800097,5.120265456773359,7802408.994342915
0.3811666026312648,765508.8996199273,2.4656768230185353,5271985.792671114,6.223188687113018,4455066.518322167,5.375558734867892,6888059.326077386
0.6872289226609194,1312416.119437988,1.8609878987684114,3916466.98495639,7.62441870862213,4967819.501617117,6.171421635859869,7593901.80878609
0.6650390869100057,1841760.5577604307,1.445953811100387,4128502.2486354136,6.68326169716949,4781927.525836643,6.540232029722651,8382057.427825506
0.5709436392771663,913735.5274558169,2.206839907603747,4215878.693309033,4.868520827335213,4113175.3958564433,5.818185962251455,7161670.729707483
0.6501781511603117,1926579.4941370478,2.204474642381257,5031601.4874692485,7.505364270017018,5344456.60597095,6.596303258866168,8032286.987468981
0.7795379541945135,1214726.1800695595,1.595923848537258,3677305.000477846,6.299431397411188,4358212.020953043,4.793129215343991,6291741.65894696
0.6955466521521488,1561406.0485992497,1.3768050358026198,3241418.9668181892,7.108002922852338,4585918.371930041,7.070241477541824,7865129.4857842075
0.9372846869777354,1258989.3610116104,2.0134112024944084,3720901.700060362,7.7789174808408275,5014822.953197498,6.7252214284574885,8200407.984630182
0.6689462358823772,1631691.3280157181,2.631578802009858,5588579.33456901,7.420376761991668,5264588.205331055,5.713100337375268,7002343.17057702
0.5467101365822452,1163641.0534741713,1.5567266501204668,3917359.4392564204,6.422153263979961,4911493.685840337,5.153862553330896,6910397.209487612
0.6405712684642126,795709.5183600555,2.277067060450049,3780532.8159606913,8.242571464773496,4305120.929443266,7.157717423922053,6643084.50262954
0.687698090653672,1786586.4013523585,3.4624684037243143,6695345.397244212,7.984123799958407,5041156.325723197,6.043518756443078,7052308.19085612
0.7316967365469192,1716496.2422037914,2.689163291604767,5620637.486567247,9.195181472640913,5422658.252384206,6.157840748770791,7019562.27036222
0.6733699466644144,1702105.751736856,2.5174833858252326,4948452.315471454,6.365605866785628,4495865.898675713,7.324755449333825,7934691.006575818
0.9643006167595656,2238213.7984450464,1.9986382515131649,4484050.862573664,6.44774214904612,4779259.009151537,6.357058131315439,8363724.012989853
0.5788492185748259,1368360.5331267642,1.9089752036701972,4468419.348095344,7.136976118512911,4916314.672439327,6.011592424893462,7717404.747275065
